name,smiles,attach_atom_idx,frag_atom_idx,cap_atoms,fragment_smiles,total_count,molecule_count
fragment_01945,CC(C)(C)[C@@H]1CC[C@@H]2CCCC[C@@H]2C1,1,4,"0,1,2,3",*[C@@H]1CC[C@@H]2CCCC[C@@H]2C1,10,10
fragment_01946,CC(C)(C)[C@H]1C[C@H]1[N+](=O)[O-],1,4,"0,1,2,3",*[C@H]1C[C@H]1[N+](=O)[O-],10,10
fragment_01947,CC(C)(C)c1ccncc1C#CCN,1,4,"0,1,2,3",*c1ccncc1C#CC[NH3+],10,10
fragment_01948,CC(C)(C)c1cc(=O)oc2ccc3ccccc3c12,1,4,"0,1,2,3",*c1cc(=O)oc2ccc3ccccc3c12,9,9
fragment_01949,CC(C)(C)c1ccc(/N=N/c2ccccc2)cc1,1,4,"0,1,2,3",*c1ccc(/N=N/c2ccccc2)cc1,9,9
fragment_01950,CC(C)(C)C[C@@](C)(O)[C@H](C)CC,1,4,"0,1,2,3",*C[C@@](C)(O)[C@H](C)CC,9,9
fragment_01951,CC(C)(C)c1ccc([S@](=O)C(C)C)cc1,1,4,"0,1,2,3",*c1ccc([S@](=O)C(C)C)cc1,9,9
fragment_01952,CC(C)(C)c1cnoc1,1,4,"0,1,2,3",*c1cnoc1,9,9
fragment_01953,CC(C)(C)c1cc(Cl)no1,1,4,"0,1,2,3",*c1cc(Cl)no1,9,9
fragment_01954,CC(C)(C)C(=O)NNc1cccc(Cl)c1,1,4,"0,1,2,3",*C(=O)NNc1cccc(Cl)c1,9,9
fragment_01955,CC(C)(C)c1ccccc1S(=O)(=O)CCC,1,4,"0,1,2,3",*c1ccccc1S(=O)(=O)CCC,9,9
fragment_01956,CC(C)(C)[C@H]1CCCC(=O)C1,1,4,"0,1,2,3",*[C@H]1CCCC(=O)C1,9,9
fragment_01957,CC(C)(C)NS(=O)(=O)N1CCOCC1,1,4,"0,1,2,3",*NS(=O)(=O)N1CCOCC1,9,9
fragment_01958,CC(C)(C)c1ccc(S(C)(=O)=O)cc1N,1,4,"0,1,2,3",*c1ccc(S(C)(=O)=O)cc1N,9,9
fragment_01959,CC(C)(C)N1C(=O)NC2(CCCCCC2)C1=O,1,4,"0,1,2,3",*N1C(=O)NC2(CCCCCC2)C1=O,9,9
fragment_01960,CC(C)(C)N1C(=O)S/C(=C\c2ccccc2F)C1=O,1,4,"0,1,2,3",*N1C(=O)S/C(=C\c2ccccc2F)C1=O,9,9
fragment_01961,CC(C)(C)N1CC(O)=Nc2ccccc21,1,4,"0,1,2,3",*N1CC(O)=Nc2ccccc21,9,9
fragment_01962,CC(C)(C)C(=O)CN1C(=O)CCc2ccccc21,1,4,"0,1,2,3",*C(=O)CN1C(=O)CCc2ccccc21,9,9
fragment_01963,CC(C)(C)[C@@H]1C=c2ccccc2=NC1=O,1,4,"0,1,2,3",*[C@@H]1C=c2ccccc2=[NH+]C1=O,9,9
fragment_01964,CC(C)(C)[C@@H](CO)CC(C)C,1,4,"0,1,2,3",*[C@@H](CO)CC(C)C,9,9
fragment_01965,CC(C)(C)CC(C)(C)CS,1,4,"0,1,2,3",*CC(C)(C)CS,9,9
fragment_01966,CC(C)(C)c1ccccc1S(N)(=O)=O,1,4,"0,1,2,3",*c1ccccc1S(N)(=O)=O,9,9
fragment_01967,CC(C)(C)c1ccnc2ccsc12,1,4,"0,1,2,3",*c1cc[nH+]c2ccsc12,9,9
fragment_01968,CC(C)(C)S(=O)(=O)c1cccc(S(C)(=O)=O)c1,1,4,"0,1,2,3",*S(=O)(=O)c1cccc(S(C)(=O)=O)c1,9,9
fragment_01969,CC(C)(C)[C@H]1C=c2cc(Cl)ccc2=N1,1,4,"0,1,2,3",*[C@H]1C=c2cc(Cl)ccc2=[NH+]1,9,9
fragment_01970,CC(C)(C)C(N)(CC)CC,1,4,"0,1,2,3",*C([NH3+])(CC)CC,9,9
fragment_01971,CC(C)(C)n1ccc2c(Cl)cccc21,1,4,"0,1,2,3",*n1ccc2c(Cl)cccc21,9,9
fragment_01972,CC(C)(C)[C@H](CN)CCC,1,4,"0,1,2,3",*[C@H](C[NH3+])CCC,9,9
fragment_01973,CC(C)(C)c1nc2ccccc2nc1Cl,1,4,"0,1,2,3",*c1nc2ccccc2nc1Cl,9,9
fragment_01974,CC(C)(C)CC(=O)NN1Cc2ccccc2C1,1,4,"0,1,2,3",*CC(=O)NN1Cc2ccccc2C1,9,9
fragment_01975,CC(C)(C)[C@@H]1CS(=O)(=O)C[C@@H]1O,1,4,"0,1,2,3",*[C@@H]1CS(=O)(=O)C[C@@H]1O,9,9
fragment_01976,CC(C)(C)CC(=O)NNC(C)=O,1,4,"0,1,2,3",*CC(=O)NNC(C)=O,9,9
fragment_01977,CC(C)(C)c1nc2ccc([N+](=O)[O-])cc2[nH]1,1,4,"0,1,2,3",*c1nc2ccc([N+](=O)[O-])cc2[nH]1,9,9
fragment_01978,CC(C)(C)N1C(=O)/C(=C/C=C/c2ccccc2)SC1=S,1,4,"0,1,2,3",*N1C(=O)/C(=C/C=C/c2ccccc2)SC1=S,9,9
fragment_01979,CC(C)(C)c1cccc2c1CCC2=O,1,4,"0,1,2,3",*c1cccc2c1CCC2=O,9,9
fragment_01980,CC(C)(C)c1cnc2c(c1)NC(=O)CO2,1,4,"0,1,2,3",*c1cnc2c(c1)NC(=O)CO2,9,9
fragment_01981,CC(C)(C)C(=O)/C(C#N)=C/c1ccccc1,1,4,"0,1,2,3",*C(=O)/C(C#N)=C/c1ccccc1,9,9
fragment_01982,CC(C)(C)c1ccc(C=O)o1,1,4,"0,1,2,3",*c1ccc(C=O)o1,9,9
fragment_01983,CC(C)(C)C(=O)/C=C(/C)c1ccc(F)cc1,1,4,"0,1,2,3",*C(=O)/C=C(/C)c1ccc(F)cc1,9,9
fragment_01984,CC(C)(C)c1ccc([N+](=O)[O-])c(N)c1,1,4,"0,1,2,3",*c1ccc([N+](=O)[O-])c(N)c1,9,9
fragment_01985,CC(C)(C)S(=O)(=O)c1ccc([N+](=O)[O-])s1,1,4,"0,1,2,3",*S(=O)(=O)c1ccc([N+](=O)[O-])s1,9,9
fragment_01986,CC(C)(C)[C@H](C(N)=O)[C@H](C)CC,1,4,"0,1,2,3",*[C@H](C(N)=O)[C@H](C)CC,9,9
fragment_01987,CC(C)(C)c1ccc(F)c(N)c1,1,4,"0,1,2,3",*c1ccc(F)c(N)c1,9,9
fragment_01988,CC(C)(C)c1ccc2c(=O)n3c(nc2c1)CCC3,1,4,"0,1,2,3",*c1ccc2c(=O)n3c(nc2c1)CCC3,9,9
fragment_01989,CC(C)(C)[C@@H]1C[C@H](C(F)(F)F)n2ncnc2N1,1,4,"0,1,2,3",*[C@@H]1C[C@H](C(F)(F)F)n2ncnc2N1,9,9
fragment_01990,CC(C)(C)N1CCCc2cc(F)cc(F)c21,1,4,"0,1,2,3",*N1CCCc2cc(F)cc(F)c21,9,9
fragment_01991,CC(C)(C)c1ccc(N)cc1Br,1,4,"0,1,2,3",*c1ccc(N)cc1Br,9,9
fragment_01992,CC(C)(C)C[C@H](O)[C@H](C)CC,1,4,"0,1,2,3",*C[C@H](O)[C@H](C)CC,9,9
fragment_01993,CC(C)(C)CC(C)(C)[C@@H](C)N,1,4,"0,1,2,3",*CC(C)(C)[C@@H](C)[NH3+],9,9
fragment_01994,CC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1-2,1,4,"0,1,2,3",*c1ccc2c(c1)C(=O)c1ccccc1-2,9,9
fragment_01995,CC(C)(C)n1cc[nH]c1=S,1,4,"0,1,2,3",*n1cc[nH]c1=S,9,9
fragment_01996,CC(C)(C)N1Cc2ccc(F)cc2C1=O,1,4,"0,1,2,3",*N1Cc2ccc(F)cc2C1=O,9,9
fragment_01997,CC(C)(C)c1c[nH]c(=O)c(Cl)c1,1,4,"0,1,2,3",*c1c[nH]c(=O)c(Cl)c1,9,9
fragment_01998,CC(C)(C)c1nc2ccccc2nc1N,1,4,"0,1,2,3",*c1nc2ccccc2nc1N,9,9
fragment_01999,CC(C)(C)CCS(=O)(=O)c1ccc(F)cc1,1,4,"0,1,2,3",*CCS(=O)(=O)c1ccc(F)cc1,9,9
fragment_02000,CC(C)(C)S(=O)(=O)c1cc(Br)ccc1F,1,4,"0,1,2,3",*S(=O)(=O)c1cc(Br)ccc1F,9,9
fragment_02001,CC(C)(C)c1ccc([N+](=O)[O-])cc1C=O,1,4,"0,1,2,3",*c1ccc([N+](=O)[O-])cc1C=O,9,9
fragment_02002,CC(C)(C)O/N=C(/N)c1cccs1,1,4,"0,1,2,3",*O/N=C(/N)c1cccs1,9,9
fragment_02003,CC(C)(C)[C@@](C)(N)C(F)(F)F,1,4,"0,1,2,3",*[C@](C)(N)C(F)(F)F,9,9
fragment_02004,CC(C)(C)[C@@H](N)CCC,1,4,"0,1,2,3",*[C@@H]([NH3+])CCC,9,9
fragment_02005,CC(C)(C)[C@@H]1CCN2CCC[C@H]12,1,4,"0,1,2,3",*[C@@H]1CC[NH+]2CCC[C@H]12,9,9
fragment_02006,CC(C)(C)[C@H](CCO)C(C)C,1,4,"0,1,2,3",*[C@H](CCO)C(C)C,9,9
fragment_02007,CC(C)(C)n1ccc2ccc(Br)cc21,1,4,"0,1,2,3",*n1ccc2ccc(Br)cc21,9,9
fragment_02008,CC(C)(C)C(=O)NNc1cccnc1Cl,1,4,"0,1,2,3",*C(=O)NNc1cccnc1Cl,9,9
fragment_02009,CC(C)(C)[C@@H]1CC(c2ccc(Cl)cc2)=NO1,1,4,"0,1,2,3",*[C@@H]1CC(c2ccc(Cl)cc2)=NO1,9,9
fragment_02010,CC(C)(C)N[C@@H]1CCc2ccc(F)cc21,1,4,"0,1,2,3",*N[C@@H]1CCc2ccc(F)cc21,9,9
fragment_02011,CC(C)(C)c1ncnc2c1nc1n2CCCCC1,1,4,"0,1,2,3",*c1ncnc2c1nc1n2CCCCC1,9,9
fragment_02012,CC(C)(C)N1C(=O)/C(=C/c2ccccc2)SC1=S,1,4,"0,1,2,3",*N1C(=O)/C(=C/c2ccccc2)SC1=S,9,9
fragment_02013,CC(C)(C)c1ncncc1Cl,1,4,"0,1,2,3",*c1ncncc1Cl,9,9
fragment_02014,CC(C)(C)O/N=C(/N)C(F)(F)F,1,4,"0,1,2,3",*O/N=C(/N)C(F)(F)F,9,9
fragment_02015,CC(C)(C)c1[nH]nc2c1CCCC2,1,4,"0,1,2,3",*c1[nH]nc2c1CCCC2,9,9
fragment_02016,CC(C)(C)SC(=N)N,1,4,"0,1,2,3",*SC(N)=[NH2+],9,9
fragment_02017,CC(C)(C)N1CCN(S(N)(=O)=O)CC1,1,4,"0,1,2,3",*N1CCN(S(N)(=O)=O)CC1,9,9
fragment_02018,CC(C)(C)S(=O)(=O)/C=C/c1ccccc1Cl,1,4,"0,1,2,3",*S(=O)(=O)/C=C/c1ccccc1Cl,9,9
fragment_02019,CC(C)(C)CC1=NC(=O)[C@H]2SC=CC2=N1,1,4,"0,1,2,3",*CC1=NC(=O)[C@H]2SC=CC2=N1,9,9
fragment_02020,CC(C)(C)c1cc(F)cc(Cl)c1,1,4,"0,1,2,3",*c1cc(F)cc(Cl)c1,9,9
fragment_02021,CC(C)(C)CC(=O)N/N=C/c1ccco1,1,4,"0,1,2,3",*CC(=O)N/N=C/c1ccco1,9,9
fragment_02022,CC(C)(C)[C@@H]1CONC1=O,1,4,"0,1,2,3",*[C@@H]1CONC1=O,9,9
fragment_02023,CC(C)(C)C(C)(C)CCC,1,4,"0,1,2,3",*C(C)(C)CCC,9,9
fragment_02024,CC(C)(C)N1C(=O)[C@H]2[C@@H]3C=C[C@@H]([C@@H]4C[C@H]34)[C@@H]2C1=O,1,4,"0,1,2,3",*N1C(=O)[C@H]2[C@@H]3C=C[C@@H]([C@@H]4C[C@H]34)[C@@H]2C1=O,9,9
fragment_02025,CC(C)(C)N1CCC2=c3ccccc3=N[C@@H]2C1,1,4,"0,1,2,3",*N1CCC2=c3ccccc3=[NH+][C@@H]2C1,9,9
fragment_02026,CC(C)(C)c1ccc2ccccc2c1C=O,1,4,"0,1,2,3",*c1ccc2ccccc2c1C=O,9,9
fragment_02027,CC(C)(C)c1cc(F)c(F)cc1[N+](=O)[O-],1,4,"0,1,2,3",*c1cc(F)c(F)cc1[N+](=O)[O-],9,9
fragment_02028,CC(C)(C)[C@@H]1Nc2ccccc2S(=O)(=O)N1,1,4,"0,1,2,3",*[C@@H]1Nc2ccccc2S(=O)(=O)N1,9,9
fragment_02029,CC(C)(C)c1sc2cccc(F)c2c1N,1,4,"0,1,2,3",*c1sc2cccc(F)c2c1N,9,9
fragment_02030,CC(C)(C)c1cn[nH]c(=O)c1Cl,1,4,"0,1,2,3",*c1cn[nH]c(=O)c1Cl,9,9
fragment_02031,CC(C)(C)N1CC(=O)N2CCCC[C@H]2C1=O,1,4,"0,1,2,3",*N1CC(=O)N2CCCC[C@H]2C1=O,9,9
fragment_02032,CC(C)(C)N1CCc2sccc2[C@@H]1c1cccs1,1,4,"0,1,2,3",*N1CCc2sccc2[C@@H]1c1cccs1,9,9
fragment_02033,CC(C)(C)c1c([O-])on[n+]1-c1ccccc1,1,4,"0,1,2,3",*c1c([O-])on[n+]1-c1ccccc1,9,9
fragment_02034,CC(C)(C)[C@H](CC)CC#N,1,4,"0,1,2,3",*[C@H](CC)CC#N,9,9
fragment_02035,CC(C)(C)N1CCC(=O)Nc2ccccc21,1,4,"0,1,2,3",*N1CCC(=O)Nc2ccccc21,9,9
fragment_02036,CC(C)(C)c1nc2cc3c(cc2s1)OCO3,1,4,"0,1,2,3",*c1nc2cc3c(cc2s1)OCO3,9,9
fragment_02037,CC(C)(C)[C@H]1NC(=O)c2ccccc2N1,1,4,"0,1,2,3",*[C@H]1NC(=O)c2ccccc2N1,9,9
fragment_02038,CC(C)(C)c1c2c(nc3ccccc13)CCC2,1,4,"0,1,2,3",*c1c2c(nc3ccccc13)CCC2,9,9
fragment_02039,CC(C)(C)CC(CC)(CC)CS,1,4,"0,1,2,3",*CC(CC)(CC)CS,9,9
fragment_02040,CC(C)(C)N(C)C1c2ccccc2-c2ccccc21,1,4,"0,1,2,3",*N(C)C1c2ccccc2-c2ccccc21,9,9
fragment_02041,CC(C)(C)S(=O)(=O)c1cc(Cl)sc1Cl,1,4,"0,1,2,3",*S(=O)(=O)c1cc(Cl)sc1Cl,9,9
fragment_02042,CC(C)(C)c1cccc(NN)n1,1,4,"0,1,2,3",*c1cccc(NN)n1,9,9
fragment_02043,CC(C)(C)[C@H]1CC(c2cccc(F)c2)=NO1,1,4,"0,1,2,3",*[C@H]1CC(c2cccc(F)c2)=NO1,9,9
fragment_02044,CC(C)(C)[C@]12CCC(=O)N1c1ccccc1S2,1,4,"0,1,2,3",*[C@@]12CCC(=O)N1c1ccccc1S2,9,9
fragment_02045,CC(C)(C)c1cc2cc([N+](=O)[O-])ccc2oc1=O,1,4,"0,1,2,3",*c1cc2cc([N+](=O)[O-])ccc2oc1=O,9,9
fragment_02046,CC(C)(C)c1cccc2ccnn12,1,4,"0,1,2,3",*c1cccc2ccnn12,9,9
fragment_02047,CC(C)(C)c1ccc2nnnn2c1,1,4,"0,1,2,3",*c1ccc2nnnn2c1,9,9
fragment_02048,CC(C)(C)[C@@H](CN)CC(C)C,1,4,"0,1,2,3",*[C@@H](C[NH3+])CC(C)C,9,9
fragment_02049,CC(C)(C)CCCN1C(=O)COc2ccccc21,1,4,"0,1,2,3",*CCCN1C(=O)COc2ccccc21,9,9
fragment_02050,CC(C)(C)[C@@H](CCCC)C(=O)O,1,4,"0,1,2,3",*[C@@H](CCCC)C(=O)[O-],9,9
fragment_02051,CC(C)(C)[C@@H](O)CCC,1,4,"0,1,2,3",*[C@@H](O)CCC,9,9
fragment_02052,CC(C)(C)[C@@H](C)[C@@H](C)S(C)(=O)=O,1,4,"0,1,2,3",*[C@@H](C)[C@@H](C)S(C)(=O)=O,9,9
fragment_02053,CC(C)(C)CC[C@@H](C)C(C)(C)C,1,4,"0,1,2,3",*[C@H](C)CCC(C)(C)C,9,9
fragment_02054,CC(C)(C)C(=O)NNc1cccc([N+](=O)[O-])c1,1,4,"0,1,2,3",*C(=O)NNc1cccc([N+](=O)[O-])c1,9,9
fragment_02055,CC(C)(C)N1C(=O)c2cc(Cl)c(Cl)cc2C1=O,1,4,"0,1,2,3",*N1C(=O)c2cc(Cl)c(Cl)cc2C1=O,9,9
fragment_02056,CC(C)(C)c1ccc(C=O)nc1,1,4,"0,1,2,3",*c1ccc(C=O)nc1,9,9
fragment_02057,CC(C)(C)N1C(=O)/C(=C/c2ccccc2F)SC1=S,1,4,"0,1,2,3",*N1C(=O)/C(=C/c2ccccc2F)SC1=S,9,9
fragment_02058,CC(C)(C)N1CC[C@]2(O)CCCC[C@@H]2C1,1,4,"0,1,2,3",*N1CC[C@]2(O)CCCC[C@@H]2C1,9,9
fragment_02059,CC(C)(C)S(=O)(=O)c1cc2c(cc1Cl)NC(=O)CO2,1,4,"0,1,2,3",*S(=O)(=O)c1cc2c(cc1Cl)NC(=O)CO2,9,9
fragment_02060,CC(C)(C)c1sc2cc(F)ccc2c1Cl,1,4,"0,1,2,3",*c1sc2cc(F)ccc2c1Cl,9,9
fragment_02061,CC(C)(C)c1ccc2oc(=O)sc2c1,1,4,"0,1,2,3",*c1ccc2oc(=O)sc2c1,9,9
fragment_02062,CC(C)(C)NC(=S)N1CCOCC1,1,4,"0,1,2,3",*NC(=S)N1CCOCC1,9,9
fragment_02063,CC(C)(C)NC(C)=C1C(=O)NC(=S)NC1=O,1,4,"0,1,2,3",*NC(C)=C1C(=O)NC(=S)NC1=O,9,9
fragment_02064,CC(C)(C)C(=O)[C@H](C)O,1,4,"0,1,2,3",*C(=O)[C@H](C)O,9,9
fragment_02065,CC(C)(C)C(=O)/C=C/c1ccc(Cl)c(Cl)c1,1,4,"0,1,2,3",*C(=O)/C=C/c1ccc(Cl)c(Cl)c1,9,9
fragment_02066,CC(C)(C)c1ccc2c(c1)CCCN2,1,4,"0,1,2,3",*c1ccc2c(c1)CCCN2,9,9
fragment_02067,CC(C)(C)N1CC(=O)CC1=O,1,4,"0,1,2,3",*N1CC(=O)CC1=O,9,9
fragment_02068,CC(C)(C)N[C@H]1CCCOc2c1ccc1ccccc21,1,4,"0,1,2,3",*N[C@H]1CCCOc2c1ccc1ccccc21,9,9
fragment_02069,CC(C)(C)C[C@@H](CS)C(C)C,1,4,"0,1,2,3",*C[C@@H](CS)C(C)C,9,9
fragment_02070,CC(C)(C)c1coc2ccc(Cl)cc2c1=O,1,4,"0,1,2,3",*c1coc2ccc(Cl)cc2c1=O,9,9
fragment_02071,CC(C)(C)c1cccc2[nH]ncc12,1,4,"0,1,2,3",*c1cccc2[nH]ncc12,9,9
fragment_02072,CC(C)(C)c1cccc(S(C)(=O)=O)c1[N+](=O)[O-],1,4,"0,1,2,3",*c1cccc(S(C)(=O)=O)c1[N+](=O)[O-],9,9
fragment_02073,CC(C)(C)c1cc(F)c(Cl)nc1Cl,1,4,"0,1,2,3",*c1cc(F)c(Cl)nc1Cl,9,9
fragment_02074,CC(C)(C)n1c(=O)[nH]c2ccsc2c1=O,1,4,"0,1,2,3",*n1c(=O)[nH]c2ccsc2c1=O,9,9
fragment_02075,CC(C)(C)C/C(O)=N/c1ncn[nH]1,1,4,"0,1,2,3",*C/C([O-])=N/c1ncn[nH]1,9,9
fragment_02076,CC(C)(C)CC(=O)C1=NC=CC1,1,4,"0,1,2,3",*CC(=O)C1=NC=CC1,9,9
fragment_02077,CC(C)(C)N1C(=O)[C@@H]2[C@H](C1=O)[C@H]1CC[C@@H]2O1,1,4,"0,1,2,3",*N1C(=O)[C@@H]2[C@H](C1=O)[C@H]1CC[C@@H]2O1,9,9
fragment_02078,CC(C)(C)CC(=O)NN1C(=O)NC2(CCCCC2)C1=O,1,4,"0,1,2,3",*CC(=O)NN1C(=O)NC2(CCCCC2)C1=O,9,9
fragment_02079,CC(C)(C)S(=O)(=O)c1cccc(S(N)(=O)=O)c1,1,4,"0,1,2,3",*S(=O)(=O)c1cccc(S(N)(=O)=O)c1,9,9
fragment_02080,CC(C)(C)C[C@H](CS)CCC,1,4,"0,1,2,3",*C[C@H](CS)CCC,9,9
fragment_02081,CC(C)(C)[C@H]1CC[C@H](S(C)(=O)=O)C1,1,4,"0,1,2,3",*[C@H]1CC[C@H](S(C)(=O)=O)C1,9,9
fragment_02082,CC(C)(C)CI,1,4,"0,1,2,3",*CI,8,8
fragment_02083,CC(C)(C)c1cc(F)cc(C#CCO)c1,1,4,"0,1,2,3",*c1cc(F)cc(C#CCO)c1,8,8
fragment_02084,CC(C)(C)n1c2c(sc1=O)CCCC2,1,4,"0,1,2,3",*n1c2c(sc1=O)CCCC2,8,8
fragment_02085,CC(C)(C)[C@H]1N=NC2=C1CCC2,1,4,"0,1,2,3",*[C@H]1N=NC2=C1CCC2,8,8
fragment_02086,CC(C)(C)C(=O)[C@H]1CC(=O)Nc2cc(F)ccc21,1,4,"0,1,2,3",*C(=O)[C@H]1CC(=O)Nc2cc(F)ccc21,8,8
fragment_02087,CC(C)(C)C(=O)NNC(C)=O,1,4,"0,1,2,3",*C(=O)NNC(C)=O,8,8
fragment_02088,CC(C)(C)[C@@H](C)CCC=C(C)C,1,4,"0,1,2,3",*[C@@H](C)CCC=C(C)C,8,8
fragment_02089,CC(C)(C)C[C@@H](C)C(C)C,1,4,"0,1,2,3",*C[C@@H](C)C(C)C,8,8
fragment_02090,CC(C)(C)CCCC(C)(C)C#N,1,4,"0,1,2,3",*CCCC(C)(C)C#N,8,8
fragment_02091,CC(C)(C)N1CCC(=O)Nc2cc(F)ccc21,1,4,"0,1,2,3",*N1CCC(=O)Nc2cc(F)ccc21,8,8
fragment_02092,CC(C)(C)N1CCO[C@@]2(CCc3ccccc32)C1,1,4,"0,1,2,3",*N1CCO[C@@]2(CCc3ccccc32)C1,8,8
fragment_02093,CC(C)(C)c1cc(Br)c(Br)s1,1,4,"0,1,2,3",*c1cc(Br)c(Br)s1,8,8
fragment_02094,CC(C)(C)n1cnc2cccc(Br)c2c1=O,1,4,"0,1,2,3",*n1cnc2cccc(Br)c2c1=O,8,8
fragment_02095,CC(C)(C)N1CCO[C@H]2CCC[C@@H]21,1,4,"0,1,2,3",*N1CCO[C@H]2CCC[C@@H]21,8,8
fragment_02096,CC(C)(C)C(=O)C1=CSCCO1,1,4,"0,1,2,3",*C(=O)C1=CSCCO1,8,8
fragment_02097,CC(C)(C)c1ccc(N)c(N)n1,1,4,"0,1,2,3",*c1ccc(N)c(N)[nH+]1,8,8
fragment_02098,CC(C)(C)OS(=O)(=O)O,1,4,"0,1,2,3",*OS(=O)(=O)[O-],8,8
fragment_02099,CC(C)(C)N[C@H]1CCc2c(Br)cccc21,1,4,"0,1,2,3",*N[C@H]1CCc2c(Br)cccc21,8,8
fragment_02100,CC(C)(C)[C@H]1CCC[C@@H]1C#N,1,4,"0,1,2,3",*[C@H]1CCC[C@@H]1C#N,8,8
fragment_02101,CC(C)(C)C(=O)/C=C/c1c(F)cccc1F,1,4,"0,1,2,3",*C(=O)/C=C/c1c(F)cccc1F,8,8
fragment_02102,CC(C)(C)[C@@H](CC)CC#N,1,4,"0,1,2,3",*[C@@H](CC)CC#N,8,8
fragment_02103,CC(C)(C)N1CC=C(c2ccc(F)cc2)CC1,1,4,"0,1,2,3",*N1CC=C(c2ccc(F)cc2)CC1,8,8
fragment_02104,CC(C)(C)n1c(N)nc2cc(Br)cnc21,1,4,"0,1,2,3",*n1c(N)nc2cc(Br)cnc21,8,8
fragment_02105,CC(C)(C)N1C[C@H]2CCC[C@@H]2C1,1,4,"0,1,2,3",*N1C[C@H]2CCC[C@@H]2C1,8,8
fragment_02106,CC(C)(C)c1ncc2c(n1)CCNC2,1,4,"0,1,2,3",*c1ncc2c(n1)CC[NH2+]C2,8,8
fragment_02107,CC(C)(C)N1C[C@H]2CC[C@@H]1C2,1,4,"0,1,2,3",*[NH+]1C[C@H]2CC[C@@H]1C2,8,8
fragment_02108,CC(C)(C)N[C@@H]1CCCc2occc21,1,4,"0,1,2,3",*N[C@@H]1CCCc2occc21,8,8
fragment_02109,CC(C)(C)N1CCc2sccc2[C@@H]1c1ccccc1,1,4,"0,1,2,3",*N1CCc2sccc2[C@@H]1c1ccccc1,8,8
fragment_02110,CC(C)(C)c1cc2[nH]c(=O)[nH]c2cc1Br,1,4,"0,1,2,3",*c1cc2[nH]c(=O)[nH]c2cc1Br,8,8
fragment_02111,CC(C)(C)C(=O)/C=C/c1ccc(C#N)cc1,1,4,"0,1,2,3",*C(=O)/C=C/c1ccc(C#N)cc1,8,8
fragment_02112,CC(C)(C)c1nc2c(Br)cccn2n1,1,4,"0,1,2,3",*c1nc2c(Br)cccn2n1,8,8
fragment_02113,CC(C)(C)c1cc2c([nH]c1=O)CCC2,1,4,"0,1,2,3",*c1cc2c([nH]c1=O)CCC2,8,8
fragment_02114,CC(C)(C)n1ncc2cc([N+](=O)[O-])ccc21,1,4,"0,1,2,3",*n1ncc2cc([N+](=O)[O-])ccc21,8,8
fragment_02115,CC(C)(C)c1ccnc2cc(F)ccc12,1,4,"0,1,2,3",*c1cc[nH+]c2cc(F)ccc12,8,8
fragment_02116,CC(C)(C)S(=O)(=O)CCCF,1,4,"0,1,2,3",*S(=O)(=O)CCCF,8,8
fragment_02117,CC(C)(C)N1CCC[C@H](N)C1,1,4,"0,1,2,3",*N1CCC[C@H]([NH3+])C1,8,8
fragment_02118,CC(C)(C)N1C(=O)/C(=C/c2ccco2)SC1=S,1,4,"0,1,2,3",*N1C(=O)/C(=C/c2ccco2)SC1=S,8,8
fragment_02119,CC(C)(C)c1ccc2c(=O)n3c(nc2c1)CCCCC3,1,4,"0,1,2,3",*c1ccc2c(=O)n3c(nc2c1)CCCCC3,8,8
fragment_02120,CC(C)(C)c1n[nH]c2ncccc12,1,4,"0,1,2,3",*c1n[nH]c2ncccc12,8,8
fragment_02121,CC(C)(C)c1c(F)cc(C=O)cc1F,1,4,"0,1,2,3",*c1c(F)cc(C=O)cc1F,8,8
fragment_02122,CC(C)(C)C(=O)/C=C/c1ccc(Cl)c([N+](=O)[O-])c1,1,4,"0,1,2,3",*C(=O)/C=C/c1ccc(Cl)c([N+](=O)[O-])c1,8,8
fragment_02123,CC(C)(C)C[C@H]1OCCc2ccccc21,1,4,"0,1,2,3",*C[C@H]1OCCc2ccccc21,8,8
fragment_02124,CC(C)(C)c1noc2c1COc1ccccc1-2,1,4,"0,1,2,3",*c1noc2c1COc1ccccc1-2,8,8
fragment_02125,CC(C)(C)[C@@H]1CCCC[C@H]1N,1,4,"0,1,2,3",*[C@@H]1CCCC[C@H]1[NH3+],8,8
fragment_02126,CC(C)(C)CCS(=O)(=O)c1ccc(C#N)cc1,1,4,"0,1,2,3",*CCS(=O)(=O)c1ccc(C#N)cc1,8,8
fragment_02127,CC(C)(C)S[C@H]1CCCc2ccccc21,1,4,"0,1,2,3",*S[C@H]1CCCc2ccccc21,8,8
fragment_02128,CC(C)(C)[C@H](CCC)C(=O)O,1,4,"0,1,2,3",*[C@H](CCC)C(=O)[O-],8,8
fragment_02129,CC(C)(C)[C@H](C)[C@@H]1COc2ccccc21,1,4,"0,1,2,3",*[C@H](C)[C@@H]1COc2ccccc21,8,8
fragment_02130,CC(C)(C)c1nc(O)cc(=O)[nH]1,1,4,"0,1,2,3",*c1nc([O-])cc(=O)[nH]1,8,8
fragment_02131,CC(C)(C)[C@H](C)CC(F)(F)F,1,4,"0,1,2,3",*[C@H](C)CC(F)(F)F,8,8
fragment_02132,CC(C)(C)CC(=O)/N=C1/NCCS1,1,4,"0,1,2,3",*CC(=O)/N=C1/NCCS1,8,8
